col_1|col_2|col_3
3169|首消火攻擊零化｜越戰越強-銀｜縱橫射擊|SI002SI188SI225
3170|黏附2~3顆｜攻後心橫縱輪轉|SI240SI306SI047
3171|回復力變0｜軌跡靈化800｜攻後心橫縱輪轉｜扣血90%|SI156SI213SI045SI131
3172|細菌感染20%|SI202
3173|弱毒化詛咒20%|SI203
3174|擴散1-3顆細菌感染20%|SI202
3175|擴散1-3顆毒化詛咒20%|SI203
3176|首消水傷害吸收-反擊50%|SI011SI260
3177|首消火傷害吸收-反擊50%|SI012SI260
3178|首消木傷害吸收-反擊50%|SI013SI260
3179|首消光傷害吸收-反擊50%|SI014SI260
3180|首消暗傷害吸收-反擊50%|SI015SI260
3181|首消心傷害吸收-反擊50%|SI045SI260
3182|首消3combo盾∣越攻越強．金|SI093SI188
3183|首消4combo盾∣越攻越強．金|SI094SI188
3184|首消5combo盾∣越攻越強．金|SI095SI188
3185|首消6combo盾∣越攻越強．金|SI096SI188
3186|首消7連擊盾∣越攻越強．金|SI087SI188
3187|首消8combo盾∣越攻越強．金|SI088SI188
3188|首消9combo盾∣越攻越強．金|SI089SI188
3189|首消10combo盾∣越攻越強．金|SI090SI188
3190|人外零攻∣9↑combo追擊盾∣含人外．全員超級重置|SI063SI107SI121
3191|CD1∣人外零攻∣首消光暗傷害吸收∣回復零化|SI159SI063SI014SI015SI156
3192|人外零攻∣指定起始盾∣含人外．全員超級重置|SI063SI183SI121
3193|CD1∣人外零攻∣首消水火木強禁光暗盾|SI159SI063SI246SI251
3194|獸外零攻∣單擊2000萬盾∣含獸外．全員超級重置|SI064SI264SI121
3195|CD1∣全員封鎖∣獸外零攻∣五屬強化盾|SI159SI122SI064SI248
3196|獸外零攻∣心風化15000∣含獸外．全員超級重置|SI064SI221SI121
3197|CD1∣獸外零攻∣反擊5000∣無視控制|SI159SI064SI216
3198|扣血90%．消心扣敵5%∣含妖外．全員超級重置|SI131SI257SI256SI121
3199|CD1∣妖外零攻∣心拼圖盾．限∣滅心回敵血|SI159SI066SI181SI317
3200|溢補盾∣越扣越強20%∣含妖外．全員超級重置|SI217SI139SI121
3201|CD1∣妖外零攻∣問號轉化7∣首消光零化追擊|SI159SI066SI224SI116
3202|龍外零攻∣八重風化15000∣含龍外．全員超級重置|SI065SI221SI121
3203|CD1∣龍外零攻∣25%盾∣燃燒軌跡5000|SI159SI065SI257SI229
3204|龍外零攻∣凍結圍城∣含龍外．全員超級重置|SI065SI220SI121
3205|CD1∣龍外零攻∣攻前盾∣首攻暴怒∣無視減傷|SI159SI065SI250SI251
3206|神外零攻∣3回致命步伐1000∣含神外．全員超級重置|SI061SI274SI121
3207|CD1∣神外零攻∣命懸一線．心轉水∣隨機轉水∣越戰越強．金|SI159SI061SI161SI047SI301SI188
3208|神外零攻∣黏附軌跡∣含神外．全員超級重置|SI061SI228SI121
3209|CD1∣神外零攻∣扣血50%．越扣越多∣木暗同combo盾|SI159SI061SI139
3210|魔外零攻∣4粒雙重石化防10000倍∣含魔外．全員超級重置|SI062SI237SI121
3211|CD1∣魔外零攻∣隨機縱橫電擊∣首消暗傷害吸收|SI159SI062SI236SI015
3212|魔外零攻∣5回攻20%∣含魔外．全員超級重置|SI062SI158SI121
3213|CD1∣魔外零攻∣隨機縱橫冰封∣首消全火盾|SI159SI062SI220SI032
3214|機外零攻∣禁消心∣含機外．全員超級重置|SI085SI043SI121
3215|CD1∣機外零攻∣火強化拼圖盾．限∣扣血100%|SI159SI085SI022SI181SI132
3216|機外零攻∣禁消火∣含機外．全員超級重置|SI085SI039SI121
3217|CD1∣機外零攻∣問號軌跡．連∣首消光暗強禁水火木|SI159SI085SI224SI245
3218|左右側行暴風∣光攻5%∣無視控制|SI282SI004SI124
3219|CD1∣隨機轉光弱化20%∣反強化盾10%∣越戰越強．金|SI159SI339SI238SI188
3220|CD1∣隨機轉光弱化20%∣反強化盾25%∣越戰越強．金|SI159SI339SI231SI188
3221|突擊．致命步伐1000∣心轉敵屬∣暗攻5%|SI160SI274SI047SI005
3222|20%盾∣中毒90%∣暗攻5%|SI257SI135SI005
3223|CD2∣附加消除重置∣首回滅暗減傷∣扣血100%|SI159SI121SI123SI316SI132
3224|人類禁錮∣敵屬拼圖盾．限∣無視減傷|SI122SI181SI251
3225|人類禁錮∣火強拼圖盾∣無視減傷|SI122SI022SI181SI251
3226|CD1∣命懸一線．心轉木∣火心同combo盾∣無視控制|SI159SI161SI047SI150SI124
3227|CD1∣越攻越強．金∣首消火心同Combo盾∣無視控制|SI159SI188SI150SI124
3228|火攻50%∣強化盾∣無視控制|SI002SI254SI124
3229|火攻25%∣強化盾∣絕命重生暴怒2倍．CD1∣無視控制|SI002SI254SI261SI124
3230|火攻10%∣強化盾∣絕命重生暴怒3倍．CD1∣無視控制|SI002SI254SI261SI124
3231|木攻50%∣連擊∣三屬盾|SI003SI167SI242
3232|木攻25%∣五屬盾．未消連擊|SI003SI244
3233|木攻10%∣五屬強化盾．未消連擊|SI003SI248
3234|暗屬防禦50% ∣5+Combo追擊盾 ∣ 風化3000-轉 |SI005SI103SI221
3235|暗屬防禦75%∣ 6+Combo追擊盾∣風化9000-轉 |SI005SI104SI221
3236|暗屬防禦90%∣7+Combo追擊盾∣風化15000-轉 |SI005SI105SI221
3237|火外攻25%∣6combo↑追擊盾∣左右側底符石轉木風化9000|SI002SI104SI047SI303SI221
3238|火外攻10%∣8combo↑追擊盾∣左右側頂符石轉木風化15000|SI002SI106SI047SI303SI221
3239|首回隨機轉火 ‧ 首消火追擊零化 ‧ 無法控制 |SI302SI047SI114SI124
3240|隨機轉火∣火連擊傷害吸收．反擊100%∣無視控制|SI302SI047SI012SI260
3241|突擊∣橫行隱藏 ∣首消暗追擊零化∣六重軌跡隱藏∣暗攻零化 |SI160SI224SI117SI005
3242|CD1∣首消3Combo盾∣扣血50% |SI159SI093SI128
3243|突擊∣縱橫隱藏∣首消暗追擊零化∣軌跡隱藏 ∣暗攻零化 |SI160SI224SI117SI005
3244|CD1∣首消3Combo盾∣扣血99% |SI159SI093SI141
3245|附加消除重置∣心拼圖盾．限∣禁消火|SI121SI123SI306SI181SI039
3246|CD1∣首回滅心減傷∣四重燃燒20%∣敵血70%↓．暴怒5倍．無視減傷|SI159SI317SI229SI188SI251
3247|突擊．3回轉珠-1∣5↑combo追擊盾∣無視減傷|SI160SI165SI103SI251
3248|突擊．3回轉珠-2∣6↑combo追擊盾∣無視減傷|SI160SI165SI104SI251
3249|先攻．3回轉珠-3∣7↑combo追擊盾∣無視減傷|SI160SI165SI105SI251
3250|突擊．1回全員禁錮∣一重電擊∣無視控制|SI160SI122SI236SI124
3251|突擊．2回全員禁錮∣兩重電擊∣無視控制|SI160SI122SI236SI124
3252|先攻．3回全員禁錮∣三重電擊∣無視控制|SI160SI122SI236SI124
3253|自殺∣含聖鬥士(除雅典娜)．超級回復．攻2倍|SI125SI157SI161
3254|隨機屬性轉光∣首消光傷害吸收．反擊50%×2∣無視控制|SI304SI047SI014SI260SI124
3255|CD2∣外圍固定轉光∣禁消光∣滅光增攻減傷∣無視減傷|SI159SI304SI047SI041SI315SI124
3256|攻前盾∣扣血現有99%．1回全隊零攻∣無視控制|SI250SI161SI158SI124
3257|攻前盾∣扣血100%∣無視控制|SI250SI132SI124
3258|剋屬拼圖盾．限∣反擊50%∣無視控制|SI181SI216SI124
3259|首消7combo盾∣越攻越強．金∣無視減傷|SI087SI188SI251
3260|CD3∣6粒三重石化防10000倍∣轉化無效∣扣血100%|SI159SI237SI058SI132
3261|指定起始盾∣CD0自殺∣CD0外．復活轉CD2∣無視控制|SI183SI216SI161SI124
3262|指定起始盾∣暗縱橫輪轉∣無視控制|SI183SI305SI047SI124
3263|5回全員禁錮∣五連障礙∣無視控制|SI122SI215SI227SI121SI123SI224SI043
3264|CD2∣4粒三重石化防10000倍∣扣血100%∣無視控制|SI159SI237SI132
3265|召喚小怪∣附加消除重置∣無視控制|SI121SI123SI164SI124
3266|2秒轉珠．召喚小怪∣附加消除重置∣無視控制|SI121SI123SI164SI165SI124
3267|滅暗增攻減傷∣無視控制|SI316SI124
3268|暗攻零化∣滅暗增攻減傷∣無視控制|SI005SI316SI124
3269|突擊∣電擊1-3顆∣越扣越多20%|SI160SI236SI139
3270|Combo法印扣除25%∣指定起始盾|SI110SI183SI263
3271|Combo法印扣除20%．強∣指定起始盾|SI110SI183SI263
3272|CD1∣首消9combo盾∣無視控制．無視減傷|SI159SI089SI124SI251
3273|一重燃燒10%延伸1粒∣消心扣敵5%∣獵魔|SI229SI256SI422
3274|一重燃燒10%延伸2粒∣消心扣敵2%∣獵魔|SI229SI256SI429
3275|100%減傷．越攻減傷越弱∣首消光傷害吸收∣無視減傷|SI250SI014SI251
3276|魔攻零化∣100%減傷．越攻減傷越弱∣首消光傷害吸收∣無視減傷|SI343SI250SI014SI251
3277|CD1∣心圍城∣扣血100%∣無視控制|SI159SI306SI047SI132SI124
3278|3回全員禁錮∣虛偽符石|SI122SI227
3279|5回全員禁錮∣虛偽符石∣首消心零化連擊|SI122SI227SI118
3280|突擊∣一重深紅毒針．5枚即死∣首消暗傷害吸收|SI160SI203SI015
3281|突擊∣一重深紅毒針．3枚即死∣首消暗傷害吸收．反擊200%|SI160SI203SI015SI260
3282|木風化3000縱橫輪轉∣強化盾∣敵血20%↓．攻防5倍|SI303SI221SI047SI254SI188
3283|木風化15000縱橫輪轉∣強化盾∣敵血50%↓．攻防10倍|SI303SI221SI047SI254SI188
3284|CD1∣轉化符石技無效∣首消木傷害吸收．反擊200%|SI159SI058SI013SI260
3285|CD1∣5回轉珠-3∣轉化符石技無效∣首消木傷害吸收．反擊200%|SI159SI165SI058SI013SI260
3286|突擊∣兩重冰封∣無視控制|SI160SI219SI124
3287|突擊∣四重冰封∣無視控制|SI160SI219SI124
3288|扣血現有99%．隨機直行凍結∣回復變0∣無視控制|SI161SI220SI156SI124
3289|扣血現有99%．隨機直行凍結∣回復變0∣無視控制|SI161SI219SI156SI124
3290|扣血現有99%．隨機直行凍結∣3回禁消心∣無視控制|SI161SI220SI043SI124
3291|扣血現有99%．隨機直行冰封∣禁消心∣無視控制|SI161SI219SI043SI124
3292|CD2∣凍結圍城∣扣血100%∣無視控制|SI159SI220SI132SI124
3293|CD1∣冰封圍城∣扣血100%∣無視控制|SI159SI219SI132SI124
3294|突擊∣四重黑玫瑰∣首消水零化連擊∣無視減傷|SI160SI201SI113SI251
3295|突擊∣八重黑玫瑰∣首消水零化連擊∣無視減傷|SI160SI201SI113SI251
3296|一重白玫瑰．下回轉紅玫瑰．滅紅玫瑰扣血100%∣無視控制|SI201SI124
3297|兩重白玫瑰．下回轉紅玫瑰．滅紅玫瑰扣血100%∣無視控制|SI201SI124
3298|三重白玫瑰．下回轉紅玫瑰．滅紅玫瑰扣血100%∣無視控制|SI201SI124
3299|隨機屬性符石轉暗∣首消暗心傷害吸收．反擊50%×2∣無視控制|SI305SI047SI055SI260SI124
3300|隨機屬性符石轉暗∣首消暗心傷害吸收．反擊200%∣無視控制|SI305SI047SI055SI260SI124
3301|5回童虎攻3倍∣隨機屬性符石轉暗∣首消暗心傷害吸收．反擊50%×2∣無視控制|SI157SI305SI047SI055SI260SI124
3302|5回童虎攻3倍∣隨機屬性符石轉暗∣首消暗心傷害吸收．反擊200%∣無視控制|SI157SI305SI047SI055SI260SI124
3303|CD1∣光攻盾∣禁消暗∣滅暗增攻減傷∣無視控制|SI159SI004SI042SI316SI124
3304|木攻盾∣木屬拼圖盾∣無視減傷|SI003SI303SI181SI251
3305|木攻盾∣木強化拼圖盾∣無視減傷|SI003SI023SI181SI251
3306|CD4∣心木幻變1010盾∣扣血100%|SI159SI270SI033SI036SI132
3307|CD2∣心木幻變1515盾∣扣血100%|SI159SI270SI033SI036SI132
3308|強化盾∣水橫縱輪轉∣首消水傷害吸收|SI254SI301SI047SI011
3309|暗外25%∣光暗同combo盾∣無視減傷|SI005SI112SI251
3310|暗外10%∣五屬同combo盾∣無視減傷|SI005SI120SI251
3311|首攻盾∣獵人∣無視控制|SI250SI430
3312|首攻盾∣獵獸∣無視控制|SI250SI431
3313|首攻盾∣獵妖∣無視控制|SI250SI433
3314|首攻盾∣獵龍∣無視控制|SI250SI432
3315|首攻盾∣獵神∣無視控制|SI250SI428
3316|首攻盾∣獵魔∣無視控制|SI250SI429
3317|首攻盾∣獵機∣無視控制|SI250SI434
3318|反強化盾∣隨機轉水∣首消水零化連擊|SI230SI301SI047SI113
3319|反強化盾∣隨機轉火∣首消火零化連擊|SI230SI302SI047SI114
3320|反強化盾∣隨機轉木∣首消木零化連擊|SI230SI303SI047SI115
3321|反強化盾∣隨機轉光∣首消光零化連擊|SI230SI304SI047SI116
3322|反強化盾∣隨機轉暗∣首消暗零化連擊|SI230SI305SI047SI117
3323|反強化盾∣隨機轉心∣首消心零化連擊|SI230SI306SI047SI118
3324|連鎖龍紋|SI000
3325|轉動龍印|SI000
3326|破碎龍咒|SI000
3327|映照龍符|SI000
3328|落影龍璃|SI000
3329|裂空龍刃|SI000
3330|鏡像龍丸|SI000
3335|首消木傷害吸收∣雙重木幻變|SI000
3336|首消木傷害吸收-反擊100%∣雙重木幻變∣首回直行轉木∣幻側轉木|SI000
3337|首消木傷害吸收-反擊200%∣三重木幻變∣首回橫行轉木∣幻側轉木|SI000
3338|首回攻後電擊2顆∣首消水傷害吸收|SI000
3339|首回攻後電擊3顆∣首消水傷害吸收-反擊100%∣無視減傷|SI000
3340|首回攻後電擊4顆∣首消水傷害吸收-反擊200%∣無視減傷|SI000
3341|首消暗傷害吸收∣始終盾|SI000
3342|2回技能封鎖∣首消暗傷害吸收-反擊100%∣暗起手始終盾|SI000
3343|4回技能封鎖∣首消暗傷害吸收-反擊200%∣暗起手始終盾|SI000
3344|神外防禦90%∣首回隨機轉火∣攻後火橫縱輪轉∣軌跡燃燒2000|SI000
3345|神攻盾∣首回隨機轉火∣攻後火橫縱輪轉∣軌跡燃燒5000|SI000
3346|獸外防禦90%∣首回隨機轉火∣攻後火橫縱輪轉∣軌跡燃燒2000|SI000
3347|獸攻盾∣首回隨機轉火∣攻後火橫縱輪轉∣軌跡燃燒5000|SI000
3348|突擊-橫行轉水∣木攻盾∣首消水傷害吸收|SI000
3349|CD1∣外側轉水∣(消水減攻50%)∣越戰越強-金|SI000
3350|突擊-縱橫轉水∣木攻盾∣首消水傷害吸收-反擊200%|SI000
3351|CD1∣外側轉水∣(消水減攻99%)∣越戰越強-金|SI000
3352|含火-2倍狂擊-超級技能重置∣零化-轉∣無視減傷|SI000
3353|含火-3倍狂擊-超級技能重置∣零化-轉∣無視減傷|SI000
3354|突擊-3顆轉水冰封∣火轉水凍結∣累積9+火符石盾|SI000
3355|突擊-6顆轉水凍結∣火轉水凍結∣累積15+火符石盾|SI000
3356|突擊-9顆轉水凍結∣火轉水凍結∣循環累積30+火符石盾|SI000
3357|含神獸外-超級技能重置∣隨機轉木∣首消木追擊零化|SI000
3358|CD1∣敵屬初級拼圖盾-限∣首消木追擊零化∣無視減傷|SI000
3359|攻前盾∣首攻火心引爆狂擊減傷∣無視減傷|SI000
3361|100%減傷盾-越攻越弱∣首消火傷害吸收∣雙重燃燒20%∣無視減傷|SI000
3362|CD2∣附加盾∣強化盾∣扣血100%|SI000
3363|CD2∣反擊10000∣20%盾∣扣血100%|SI000
3364|CD2∣反擊6000∣20%盾∣扣血100%|SI000
3365|光攻盾∣隨機側行暴風-非純屬兩側暴風∣無視減傷|SI000
3366|[5回回復力減弱90%]∣自殘20%∣始終盾|SI000
3367|CD1∣光攻盾∣1回技能封鎖∣首回暗引爆狂擊-龍脈吸收減傷∣無視減傷|SI000
3368|暗攻零化∣首消暗傷害吸收-反擊100%∣暗起手始終盾|SI000
3369|暗攻零化∣隱藏圍城∣五屬Combo同等盾|SI000
3370|暗攻零化∣1515+木光幻變盾|SI000
3371|首消水傷害吸收-反擊100%∣水起手始終盾|SI000
3372|首消火傷害吸收-反擊100%∣火起手始終盾|SI000
3373|首消木傷害吸收-反擊100%∣木起手始終盾|SI000
3374|首消光傷害吸收-反擊100%∣光起手始終盾|SI000
3375|首消暗傷害吸收-反擊100%∣暗起手始終盾|SI000
3376|首消心傷害吸收-反擊100%∣心起手始終盾|SI000
3377|首殺盾∣無視減傷|SI000
3378|首殺盾∣無視控制．無視減傷|SI000
3379|首殺盾∣水縱橫輪轉∣無視控制|SI000
3380|首殺盾∣火縱橫輪轉∣無視控制|SI000
3381|首殺盾∣木縱橫輪轉∣無視控制|SI000
3382|首殺盾∣光縱橫輪轉∣無視控制|SI000
3383|首殺盾∣暗縱橫輪轉∣無視控制|SI000
3384|首殺盾∣心縱橫輪轉∣無視控制|SI000
3385|首殺盾∣虛偽符石∣無視控制|SI000
3386|首殺盾∣黑白符石∣無視控制|SI000
3387|首殺盾∣2秒轉珠∣無視控制|SI000
3388|首殺盾∣一重風化6000．先∣無視控制|SI000
3389|首殺盾∣一重風化15000．先∣無視控制|SI000
3390|首殺盾∣二重風化6000．先∣無視控制|SI000
3391|首殺盾∣二重風化15000．先∣無視控制|SI000
3392|首殺盾∣三重風化6000．先∣無視控制|SI000
3393|首殺盾∣三重風化15000．先∣無視控制|SI000
3394|首殺盾∣一重電擊∣無視控制|SI000
3395|首殺盾∣二重電擊∣無視控制|SI000
3396|首殺盾∣三重電擊∣無視控制|SI000
3397|首殺盾∣一重黏附∣無視控制|SI000
3398|首殺盾∣二重黏附∣無視控制|SI000
3399|首殺盾∣三重黏附∣無視控制|SI000
3400|首殺盾∣軌跡黏附∣無視控制|SI000
3401|首殺盾∣一重燃燒20%∣無視控制|SI000
3402|首殺盾∣二重燃燒20%∣無視控制|SI000
3403|首殺盾∣三重燃燒20%∣無視控制|SI000
3404|首殺盾∣軌跡燃燒1000∣無視控制|SI000
3405|首殺盾∣軌跡燃燒2000∣無視控制|SI000
3406|首殺盾∣軌跡燃燒5000∣無視控制|SI000
3407|首殺盾∣50%盾∣無視控制|SI000
3408|首殺盾∣25%盾∣無視控制|SI000
3409|首殺盾∣20%盾∣無視控制|SI000
3410|首殺盾∣10%盾∣無視控制|SI000
3411|突擊∣一重電擊∣強化盾|SI000
3412|突擊∣二重電擊∣強化盾．反擊100%|SI000
3413|突擊∣三重電擊∣強化盾．反擊100%|SI000
3414|突擊∣三重電擊∣強化盾∣首消光連擊傷害．傷害吸收反擊100%|SI000
3415|隱攻全員禁錮1回∣復活1次．CD1∣無視控制|SI000
3416|隱攻全員禁錮3回∣復活1次．CD1．暴怒2倍∣無視控制|SI000
3417|隱攻全員禁錮5回∣復活1次．CD1．狂怒3倍∣無視控制|SI000
3419|隨機2員禁錮．3回∣首消水傷害吸收∣二重霧化|SI000
3420|隨機4員禁錮．3回∣首消水傷害．傷害吸收反擊100%∣四重霧化|SI000
3421|水外攻10%∣二重燃燒10%∣無視控制|SI000
3422|水攻盾∣三重燃燒20%∣無視控制|SI000
3423|攻前盾∣首消光傷害．傷害吸收反擊100%∣無視控制|SI000
3425|CD1∣隨機轉火∣首消火零化追擊∣無視控制．無視減傷|SI000
3426|9↑Combo追擊盾∣4秒轉珠∣無視控制|SI000
3427|9↑Combo追擊盾∣底行霧化∣無視控制|SI000
3428|CD1∣炸暗增攻∣禁消暗∣無視控制|SI000
3429|扣血100%∣含超人．超級技能回復．攻2倍|SI000
3430|首消火傷害吸收∣強化盾|SI000
3431|首消火傷害．傷害吸收反擊100%∣強化盾∣橫縱輪流燃燒10%|SI000
3432|首消火傷害．傷害吸收反擊200%∣強化盾∣橫縱輪流燃燒20%|SI000
3433|首消光傷害吸收∣2秒轉珠|SI000
3434|首消光傷害吸收．傷害吸收反擊100%∣2秒轉珠∣雙底角落轉光|SI000
3435|首消光傷害吸收．傷害吸收反擊200%∣2秒轉珠∣四角落轉光|SI000
3436|龍刻裝備．先攻．龍脈破壞∣龍刻未裝．生命歸0∣首消火傷害．傷害吸收反擊200%∣無視減傷|SI000
3437|先攻∣攻後固定轉暗．暗轉別屬∣首消暗傷害．傷害吸收反擊200%∣無視減傷|SI000
3438|左右側行暴風∣光攻盾∣回復變0|SI000
3439|突擊．2鄰直行邪惡能量弱化20%∣光攻盾∣無視減傷|SI000
3440|CD1∣指定起始盾∣軌跡問號∣25%盾|SI000
3441|100減傷．越攻越弱∣指定起始盾∣循環暗屬技能重置|SI000
